order_id,order_date,ship_date,customer_id,product_id,quantity,unit_price,discount_pct,region,state,channel
O301307,2023-01-15,2023-01-18,C10267,P20161,7,641.4,0.05,Northeast,NJ,Online
O301308,2023-08-10,2023-08-15,C10490,P20042,4,473.93,0.1,South,TN,In-Store
O301309,2024-12-28,2025-01-02,C10082,P20034,7,411.11,0.0,South,NC,In-Store
O301310,2025-04-08,2025-04-12,C10070,P20153,8,24.71,0.05,Northeast,MA,Online
O301311,2024-01-26,2024-01-27,C10219,P20118,3,163.79,0.15,Northeast,NJ,In-Store
O301312,2024-04-29,2024-05-05,C10314,P20183,7,643.34,0.0,South,TX,Online
O301313,2024-09-14,2024-09-17,C10321,P20193,3,464.7,0.1,Southwest,AZ,Online
O301314,2023-09-28,2023-10-03,C10236,P20136,4,395.54,0.0,South,GA,In-Store
O301315,2024-05-12,2024-05-19,C10050,P20183,8,604.58,0.0,Southwest,CO,In-Store
O301316,2024-08-28,2024-08-30,C10115,P20032,2,479.45,0.1,Northeast,MA,Online
O301317,2025-02-17,2025-02-20,C10185,P20092,3,356.37,0.05,South,FL,Online
O301318,2023-08-12,2023-08-19,C10352,P20025,4,99.62,0.05,Northeast,CT,Online
O301319,2023-05-31,2023-06-05,C10322,P20174,3,267.17,0.05,Northeast,CT,Partner
O301320,2024-01-13,2024-01-14,C10285,P20018,2,213.41,0.2,Southwest,NM,Online
O301321,2023-08-09,2023-08-15,C10036,P20059,7,499.69,0.0,West,CA,In-Store
O301322,2023-06-21,2023-06-22,C10325,P20081,8,482.44,0.2,Northeast,MA,Online
O301323,2025-04-06,2025-04-11,C10295,P20199,4,199.33,0.2,Southwest,NM,Online
O301324,2023-05-14,2023-05-19,C10359,P20030,7,164.49,0.05,South,GA,Online
O301325,2025-11-13,2025-11-19,C10486,P20073,10,783.24,0.15,South,TN,In-Store
O301326,2024-12-31,2025-01-01,C10421,P20053,2,328.53,0.0,Midwest,WI,Partner
O301327,2023-08-21,2023-08-25,C10075,P20100,7,392.01,0.05,Northeast,CT,Online
O301328,2025-07-31,2025-08-05,C10039,P20163,5,219.33,0.1,Midwest,OH,Online
O301329,2024-10-09,2024-10-11,C10402,P20048,5,212.26,0.1,Northeast,MA,Online
O301330,2025-06-22,2025-06-29,C10155,P20016,5,504.7,0.0,Midwest,OH,Partner
O301331,2024-11-18,2024-11-24,C10185,P20118,1,153.18,0.0,South,FL,In-Store
O301332,2023-02-10,2023-02-11,C10234,P20088,6,140.67,0.05,West,CA,In-Store
O301333,2025-11-19,2025-11-22,C10065,P20158,5,439.38,0.0,South,TX,In-Store
O301334,2023-09-22,2023-09-27,C10374,P20007,3,253.28,0.2,South,TN,Online
O301335,2024-07-27,2024-07-28,C10499,P20063,6,469.21,0.05,South,NC,In-Store
O301336,2024-07-15,2024-07-17,C10130,P20111,10,169.7,0.05,Northeast,MA,Online
O301337,2023-06-09,2023-06-10,C10152,P20151,1,21.98,0.05,Southwest,CO,Online
O301338,2024-11-14,2024-11-19,C10200,P20099,3,297.01,0.05,Northeast,PA,In-Store
O301339,2024-09-01,2024-09-05,C10113,P20144,3,263.05,0.0,Midwest,WI,In-Store
O301340,2023-01-25,2023-01-30,C10344,P20072,4,253.41,0.0,Midwest,MI,In-Store
O301341,2023-06-08,2023-06-10,C10395,P20037,7,578.49,0.0,West,NV,In-Store
O301342,2025-11-17,2025-11-19,C10001,P20176,6,68.41,0.15,West,WA,Online
O301343,2024-08-01,2024-08-08,C10311,P20183,8,565.98,0.1,West,NV,Online
O301344,2023-11-20,2023-11-25,C10190,P20108,10,362.03,0.0,Northeast,NJ,Online
O301345,2025-03-07,2025-03-11,C10277,P20190,6,253.55,0.0,West,WA,In-Store
O301346,2025-06-26,2025-06-28,C10363,P20147,6,133.38,0.05,South,GA,Partner
O301347,2024-02-06,2024-02-11,C10361,P20016,10,535.9,0.05,Southwest,CO,Online
O301348,2023-06-16,2023-06-20,C10398,P20170,2,233.58,0.05,Northeast,CT,In-Store
O301349,2023-07-03,2023-07-09,C10213,P20062,8,407.74,0.1,West,NV,In-Store
O301350,2025-10-26,2025-10-28,C10481,P20026,1,346.62,0.05,Northeast,NY,In-Store
O301351,2025-11-26,2025-12-01,C10175,P20001,3,373.49,0.05,Midwest,IN,Online
O301352,2025-01-03,2025-01-09,C10460,P20114,7,26.18,0.1,West,OR,Online
O301353,2025-09-06,2025-09-13,C10052,P20024,2,252.07,0.0,West,OR,Online
O301354,2023-09-17,2023-09-19,C10168,P20167,1,226.38,0.1,South,GA,Online
O301355,2025-01-07,2025-01-08,C10228,P20010,9,616.51,0.0,Northeast,MA,Online
O301356,2024-08-14,2024-08-17,C10043,P20051,7,610.19,0.0,West,WA,In-Store
O301357,2023-03-25,2023-03-31,C10055,P20082,8,72.88,0.2,Midwest,IN,Partner
O301358,2024-08-22,2024-08-24,C10040,P20155,3,487.2,0.05,West,WA,Online
O301359,2023-04-30,2023-05-02,C10165,P20044,6,192.13,0.0,Southwest,UT,Online
O301360,2023-10-23,2023-10-24,C10378,P20038,10,248.94,0.0,West,NV,Online
O301361,2025-07-27,2025-08-02,C10449,P20167,9,201.45,0.0,Northeast,NJ,Online
O301362,2024-04-04,2024-04-10,C10123,P20047,7,464.14,0.0,South,TN,Online
O301363,2024-04-10,2024-04-11,C10400,P20104,2,475.38,0.0,West,WA,Online
O301364,2023-01-07,2023-01-09,C10412,P20198,6,367.24,0.1,Midwest,IN,Partner
O301365,2025-05-14,2025-05-18,C10189,P20030,7,179.25,0.0,South,TX,In-Store
O301366,2025-01-12,2025-01-13,C10196,P20091,7,581.81,0.0,Southwest,AZ,In-Store
O301367,2023-01-09,2023-01-10,C10485,P20067,8,512.09,0.0,West,CA,Online
O301368,2025-09-22,2025-09-28,C10164,P20058,1,462.06,0.05,Midwest,OH,Partner
O301369,2023-11-23,2023-11-25,C10204,P20117,4,166.36,0.0,Midwest,WI,Online
O301370,2024-12-05,2024-12-06,C10128,P20031,5,204.81,0.05,West,OR,Online
O301371,2024-02-25,2024-02-26,C10026,P20141,6,437.25,0.1,West,WA,In-Store
O301372,2025-12-13,2025-12-20,C10400,P20171,5,355.42,0.2,West,WA,In-Store
O301373,2023-12-18,2023-12-24,C10228,P20195,1,280.24,0.0,Northeast,MA,In-Store
O301374,2025-07-30,2025-07-31,C10360,P20084,8,344.86,0.0,Northeast,NJ,In-Store
O301375,2023-11-16,2023-11-23,C10284,P20199,5,193.75,0.0,Northeast,CT,In-Store
O301376,2024-03-14,2024-03-15,C10286,P20193,9,474.56,0.1,South,FL,Online
O301377,2025-05-01,2025-05-03,C10061,P20027,2,98.95,0.05,Midwest,IN,In-Store
O301378,2024-03-20,2024-03-22,C10175,P20003,8,488.26,0.0,Midwest,IN,Online
O301379,2024-11-30,2024-12-04,C10476,P20026,3,318.0,0.0,Midwest,OH,Partner
O301380,2025-07-01,2025-07-02,C10067,P20051,3,545.69,0.0,Southwest,CO,In-Store
O301381,2023-01-20,2023-01-22,C10160,P20015,3,174.17,0.0,West,OR,Online
O301382,2023-07-13,2023-07-18,C10464,P20027,1,100.67,0.15,Northeast,NY,In-Store
O301383,2023-03-04,2023-03-05,C10468,P20122,5,330.88,0.0,South,TX,Online
O301384,2024-12-13,2024-12-14,C10431,P20047,4,437.55,0.0,Southwest,NM,Online
O301385,2024-03-13,2024-03-14,C10378,P20084,9,341.71,0.15,West,NV,Online
O301386,2023-07-18,2023-07-21,C10043,P20143,5,724.76,0.0,West,WA,Online
O301387,2024-07-18,2024-07-20,C10106,P20098,8,351.9,0.1,Southwest,NM,In-Store
O301388,2024-03-29,2024-03-30,C10119,P20007,6,234.61,0.15,Northeast,MA,Partner
O301389,2024-10-13,2024-10-19,C10295,P20052,3,66.96,0.05,Southwest,NM,Online
O301390,2025-12-13,2025-12-19,C10311,P20050,5,355.15,0.0,West,NV,Online
O301391,2025-02-03,2025-02-08,C10281,P20051,4,555.92,0.0,Midwest,MI,Online
O301392,2023-09-26,2023-10-01,C10370,P20140,4,166.24,0.0,Northeast,NY,Online
O301393,2023-03-07,2023-03-10,C10273,P20007,10,219.63,0.0,West,OR,Online
O301394,2023-12-29,2023-12-31,C10340,P20040,1,234.3,0.1,Southwest,CO,In-Store
O301395,2023-10-01,2023-10-07,C10059,P20146,3,270.92,0.1,Northeast,CT,In-Store
O301396,2023-11-03,2023-11-06,C10037,P20099,10,300.21,0.05,South,FL,Online
O301397,2023-09-04,2023-09-09,C10230,P20176,9,67.79,0.1,Northeast,NJ,Online
O301398,2023-06-20,2023-06-25,C10449,P20135,8,92.17,0.15,Northeast,NJ,Online
O301399,2025-06-22,2025-06-26,C10252,P20031,7,210.2,0.05,South,FL,Partner
O301400,2024-01-14,2024-01-16,C10322,P20163,6,230.51,0.05,Northeast,CT,In-Store
O301401,2024-08-22,2024-08-29,C10289,P20068,8,134.67,0.15,Northeast,MA,Online
O301402,2025-10-19,2025-10-26,C10386,P20181,3,302.14,0.0,West,OR,In-Store
O301403,2024-03-28,2024-03-31,C10355,P20175,2,23.23,0.0,South,TN,Online
O301404,2025-02-25,2025-02-26,C10204,P20116,1,703.2,0.05,Midwest,WI,Online
O301405,2025-05-19,2025-05-23,C10350,P20002,6,351.29,0.05,Northeast,MA,Online
O301406,2023-09-27,2023-10-04,C10036,P20150,2,248.21,0.0,West,CA,In-Store
O301407,2025-02-12,2025-02-17,C10122,P20107,10,154.65,0.1,Northeast,MA,In-Store
O301408,2023-08-07,2023-08-08,C10089,P20010,8,564.2,0.05,Midwest,IL,Online
O301409,2023-01-05,2023-01-10,C10496,P20137,10,322.61,0.0,Midwest,WI,In-Store
O301410,2023-07-31,2023-08-06,C10450,P20156,3,91.51,0.0,Northeast,MA,Online
O301411,2024-05-08,2024-05-12,C10129,P20113,2,144.87,0.0,Northeast,CT,Online
O301412,2024-12-19,2024-12-24,C10219,P20160,8,249.08,0.1,Northeast,NJ,Online
O301413,2025-12-13,2025-12-18,C10217,P20012,4,295.11,0.0,South,TN,In-Store
O301414,2023-03-12,2023-03-13,C10136,P20104,8,480.02,0.0,West,CA,Partner
O301415,2024-10-17,2024-10-24,C10413,P20110,7,169.62,0.1,West,CA,In-Store
O301416,2024-09-03,2024-09-06,C10010,P20099,4,311.2,0.0,Northeast,MA,Online
O301417,2024-01-25,2024-02-01,C10330,P20081,5,478.24,0.0,South,NC,Online
O301418,2023-02-07,2023-02-13,C10144,P20167,3,205.0,0.0,Northeast,MA,Online
O301419,2023-06-22,2023-06-25,C10182,P20175,4,23.52,0.0,Northeast,NJ,Online
O301420,2023-03-27,2023-03-31,C10260,P20123,1,576.63,0.15,Southwest,NM,Online
O301421,2024-11-26,2024-11-30,C10162,P20045,8,23.41,0.1,Midwest,MI,Online
O301422,2025-06-16,2025-06-19,C10021,P20071,1,327.43,0.0,West,NV,Partner
O301423,2023-06-27,2023-07-03,C10427,P20136,9,404.92,0.05,South,GA,In-Store
O301424,2025-09-15,2025-09-16,C10230,P20133,7,583.38,0.15,Northeast,NJ,In-Store
O301425,2024-07-26,2024-07-29,C10419,P20177,6,23.39,0.0,West,NV,In-Store
O301426,2023-04-27,2023-04-30,C10121,P20009,7,345.25,0.0,South,TX,Partner
O301427,2025-02-11,2025-02-15,C10253,P20095,1,102.41,0.05,Midwest,MI,Online
O301428,2024-05-05,2024-05-07,C10224,P20038,7,252.82,0.1,West,NV,Partner
O301429,2025-08-25,2025-08-26,C10184,P20038,5,269.63,0.0,Southwest,AZ,In-Store
O301430,2023-04-12,2023-04-15,C10383,P20010,3,562.35,0.0,Southwest,CO,Online
O301431,2025-09-20,2025-09-24,C10346,P20107,4,168.82,0.0,Midwest,MI,In-Store
O301432,2024-09-09,2024-09-11,C10320,P20017,1,519.16,0.05,Southwest,UT,Online
O301433,2023-05-25,2023-05-26,C10307,P20138,10,526.3,0.1,Northeast,CT,In-Store
O301434,2025-03-01,2025-03-03,C10418,P20120,2,295.64,0.0,Midwest,IL,Online
O301435,2024-11-25,2024-11-26,C10441,P20108,9,371.84,0.0,Midwest,OH,Partner
O301436,2024-03-05,2024-03-07,C10151,P20141,5,445.65,0.15,Midwest,IL,In-Store
O301437,2024-12-14,2024-12-15,C10366,P20198,3,379.21,0.15,Southwest,CO,In-Store
O301438,2024-01-11,2024-01-14,C10120,P20173,5,568.55,0.15,West,NV,Online
O301439,2024-04-22,2024-04-27,C10035,P20061,10,456.34,0.0,Southwest,UT,Online
O301440,2024-07-26,2024-07-28,C10248,P20017,4,473.77,0.0,West,WA,Online
O301441,2023-01-13,2023-01-14,C10079,P20196,10,212.99,0.0,South,NC,In-Store
O301442,2024-06-21,2024-06-25,C10282,P20063,7,490.29,0.0,South,FL,In-Store
O301443,2025-01-16,2025-01-21,C10114,P20193,4,425.44,0.0,West,NV,In-Store
O301444,2025-08-27,2025-08-28,C10082,P20063,7,517.49,0.0,South,NC,Online
O301445,2024-04-01,2024-04-07,C10209,P20143,7,679.3,0.15,South,TX,Online
O301446,2024-04-30,2024-05-03,C10334,P20151,1,22.41,0.1,South,TX,Online
O301447,2025-03-26,2025-03-27,C10352,P20113,2,136.24,0.0,Northeast,CT,Online
O301448,2025-05-14,2025-05-21,C10058,P20117,9,162.39,0.15,West,CA,Online
O301449,2024-07-05,2024-07-12,C10437,P20163,4,244.2,0.0,West,NV,Online
O301450,2024-03-21,2024-03-22,C10313,P20078,6,377.05,0.05,South,TX,In-Store
O301451,2024-10-29,2024-11-04,C10274,P20045,3,22.6,0.0,West,OR,Online
O301452,2025-12-17,2025-12-20,C10219,P20005,4,112.84,0.15,Northeast,NJ,Online
O301453,2023-11-30,2023-12-02,C10327,P20073,5,734.73,0.15,West,NV,Online
O301454,2025-12-26,2025-12-31,C10140,P20044,1,190.72,0.1,Southwest,UT,Online
O301455,2024-06-19,2024-06-24,C10070,P20011,8,454.89,0.05,Northeast,MA,Online
O301456,2023-03-03,2023-03-06,C10102,P20074,8,94.86,0.0,South,FL,In-Store
O301457,2025-02-09,2025-02-11,C10248,P20161,6,627.22,0.0,West,WA,Online
O301458,2024-04-13,2024-04-19,C10462,P20148,3,331.37,0.1,Southwest,UT,In-Store
O301459,2025-03-04,2025-03-10,C10221,P20031,8,187.85,0.0,South,TX,Online
O301460,2025-09-12,2025-09-18,C10379,P20178,5,222.75,0.1,West,OR,Online
O301461,2025-06-17,2025-06-18,C10230,P20072,2,239.88,0.0,Northeast,NJ,Online
O301462,2023-09-29,2023-10-01,C10236,P20056,8,694.66,0.1,South,GA,Online
O301463,2024-03-01,2024-03-07,C10199,P20163,1,245.73,0.1,Midwest,OH,Partner
O301464,2025-09-09,2025-09-12,C10485,P20005,5,114.43,0.15,West,CA,Online
O301465,2024-02-16,2024-02-22,C10463,P20002,10,395.32,0.2,Southwest,AZ,Online
O301466,2025-07-05,2025-07-08,C10062,P20007,8,234.68,0.0,Midwest,IN,In-Store
O301467,2023-09-02,2023-09-08,C10401,P20179,7,48.9,0.05,Southwest,UT,Online
O301468,2023-12-01,2023-12-02,C10348,P20196,2,225.0,0.0,Southwest,AZ,Partner
O301469,2025-01-05,2025-01-07,C10246,P20089,9,192.54,0.2,Midwest,IN,Online
O301470,2023-12-30,2024-01-06,C10079,P20123,2,608.2,0.0,South,NC,Online
O301471,2025-04-05,2025-04-09,C10021,P20194,9,748.42,0.0,West,NV,In-Store
O301472,2025-07-29,2025-08-01,C10183,P20014,3,274.4,0.0,West,OR,In-Store
O301473,2024-10-31,2024-11-07,C10164,P20009,6,357.36,0.05,Midwest,OH,Online
O301474,2023-08-20,2023-08-25,C10307,P20029,2,412.61,0.0,Northeast,CT,In-Store
O301475,2025-12-29,2025-12-31,C10206,P20184,8,95.25,0.0,West,CA,Online
O301476,2023-07-14,2023-07-17,C10087,P20189,10,350.96,0.0,West,NV,In-Store
O301477,2023-08-27,2023-08-31,C10429,P20109,1,422.28,0.0,South,FL,Online
O301478,2025-04-11,2025-04-14,C10144,P20166,1,140.03,0.0,Northeast,MA,Online
O301479,2025-10-16,2025-10-20,C10372,P20147,7,142.05,0.0,Northeast,NY,In-Store
O301480,2024-06-01,2024-06-08,C10195,P20184,8,96.69,0.0,South,NC,In-Store
O301481,2024-08-19,2024-08-20,C10281,P20085,6,428.17,0.1,Midwest,MI,Online
O301482,2023-10-12,2023-10-16,C10458,P20172,9,450.12,0.05,Midwest,WI,Online
O301483,2024-12-22,2024-12-23,C10191,P20186,7,575.31,0.1,Midwest,OH,Online
O301484,2025-05-03,2025-05-08,C10178,P20130,6,68.34,0.1,Southwest,AZ,Online
O301485,2024-06-29,2024-06-30,C10229,P20009,10,324.38,0.0,Northeast,CT,Online
O301486,2023-11-19,2023-11-25,C10322,P20108,9,366.54,0.0,Northeast,CT,Online
O301487,2023-01-17,2023-01-21,C10220,P20074,7,97.78,0.0,West,OR,In-Store
O301488,2023-03-14,2023-03-17,C10071,P20053,2,356.9,0.0,Northeast,CT,Online
O301489,2025-01-18,2025-01-24,C10171,P20147,10,134.81,0.05,West,OR,In-Store
O301490,2023-08-03,2023-08-04,C10309,P20076,5,119.83,0.1,West,NV,Partner
O301491,2023-06-17,2023-06-22,C10203,P20057,6,591.01,0.0,Northeast,PA,Online
O301492,2024-06-25,2024-06-30,C10435,P20163,10,222.2,0.05,Northeast,CT,Online
O301493,2023-05-23,2023-05-28,C10064,P20001,6,372.78,0.2,West,CA,Online
O301494,2025-11-01,2025-11-02,C10062,P20098,4,348.91,0.0,Midwest,IN,Online
O301495,2023-10-17,2023-10-24,C10068,P20164,7,511.58,0.0,Northeast,NY,In-Store
O301496,2025-09-23,2025-09-28,C10016,P20186,3,568.19,0.0,Southwest,UT,Online
O301497,2023-11-23,2023-11-27,C10383,P20171,10,361.07,0.15,Southwest,CO,Partner
O301498,2023-03-02,2023-03-05,C10450,P20156,6,99.22,0.05,Northeast,MA,Online
O301499,2023-02-09,2023-02-14,C10161,P20065,9,315.92,0.0,South,FL,Online
O301500,2025-01-24,2025-01-31,C10406,P20124,4,319.4,0.0,South,NC,In-Store
O301501,2024-07-31,2024-08-03,C10301,P20189,2,343.98,0.05,West,OR,Partner
O301502,2023-05-31,2023-06-01,C10087,P20160,6,238.32,0.15,West,NV,Online
O301503,2023-08-07,2023-08-10,C10402,P20134,5,698.79,0.0,Northeast,MA,In-Store
O301504,2025-01-02,2025-01-08,C10238,P20106,3,753.63,0.0,Southwest,CO,Online
O301505,2023-08-04,2023-08-11,C10430,P20134,9,779.11,0.0,Southwest,NM,In-Store
O301506,2025-06-07,2025-06-09,C10407,P20182,9,650.44,0.0,West,CA,Partner
O301507,2024-11-27,2024-12-04,C10000,P20038,3,255.28,0.2,West,NV,Online
O301508,2025-05-05,2025-05-12,C10178,P20003,4,490.84,0.05,Southwest,AZ,In-Store
O301509,2024-02-05,2024-02-10,C10031,P20054,1,476.98,0.05,West,OR,In-Store
O301510,2024-01-15,2024-01-20,C10237,P20097,10,272.53,0.1,Midwest,OH,Online
O301511,2025-05-07,2025-05-09,C10323,P20122,2,313.27,0.15,Northeast,NJ,Online
O301512,2024-01-14,2024-01-19,C10275,P20090,3,334.6,0.15,West,CA,In-Store
O301513,2023-01-21,2023-01-27,C10426,P20143,5,723.36,0.0,South,TN,Partner
O301514,2023-05-01,2023-05-02,C10326,P20160,7,255.27,0.0,Midwest,MI,Online
O301515,2025-02-24,2025-02-26,C10087,P20174,2,274.5,0.05,West,NV,In-Store
O301516,2024-03-17,2024-03-24,C10464,P20145,6,322.2,0.0,Northeast,NY,In-Store
O301517,2023-09-24,2023-09-30,C10278,P20055,9,458.02,0.0,Midwest,OH,In-Store
O301518,2025-01-11,2025-01-18,C10469,P20079,2,241.65,0.0,West,CA,In-Store
O301519,2025-10-04,2025-10-06,C10479,P20035,4,283.93,0.1,Southwest,UT,In-Store
O301520,2025-11-02,2025-11-06,C10178,P20194,3,730.07,0.05,Southwest,AZ,Online
O301521,2023-07-10,2023-07-16,C10125,P20009,9,329.04,0.15,Northeast,NY,In-Store
O301522,2024-11-14,2024-11-17,C10393,P20043,4,139.54,0.05,South,FL,In-Store
O301523,2024-04-06,2024-04-07,C10217,P20124,3,313.69,0.1,South,TN,Online
O301524,2025-04-23,2025-04-27,C10488,P20181,2,319.19,0.05,West,WA,Partner
O301525,2023-06-02,2023-06-09,C10086,P20102,6,174.36,0.1,Northeast,NY,In-Store
O301526,2024-02-22,2024-02-28,C10473,P20138,1,492.46,0.0,Southwest,CO,Online
O301527,2025-09-10,2025-09-12,C10382,P20072,8,255.0,0.15,Southwest,UT,In-Store
O301528,2024-12-31,2025-01-01,C10072,P20073,5,849.04,0.15,Northeast,NY,In-Store
O301529,2023-08-12,2023-08-18,C10238,P20106,2,854.62,0.0,Southwest,CO,In-Store
O301530,2023-09-04,2023-09-07,C10041,P20121,2,36.75,0.1,South,GA,Online
O301531,2024-04-27,2024-05-02,C10253,P20196,10,228.79,0.0,Midwest,MI,In-Store
O301532,2025-03-08,2025-03-09,C10062,P20027,4,106.86,0.0,Midwest,IN,Online
O301533,2025-12-19,2025-12-21,C10290,P20177,7,25.8,0.0,Midwest,OH,Partner
O301534,2025-07-12,2025-07-16,C10104,P20141,10,440.85,0.1,South,FL,In-Store
O301535,2025-12-05,2025-12-09,C10371,P20061,7,440.9,0.0,Northeast,CT,In-Store
O301536,2023-01-10,2023-01-12,C10420,P20079,6,224.78,0.1,Midwest,IL,Online
O301537,2024-01-03,2024-01-10,C10487,P20068,3,142.74,0.1,West,WA,Online
O301538,2024-10-28,2024-10-29,C10128,P20090,4,336.54,0.1,West,OR,Online
O301539,2024-11-13,2024-11-17,C10286,P20184,3,83.87,0.0,South,FL,Online
O301540,2025-01-10,2025-01-16,C10165,P20022,9,739.0,0.15,Southwest,UT,In-Store
O301541,2024-06-15,2024-06-16,C10475,P20091,8,566.25,0.0,West,OR,Online
O301542,2024-07-22,2024-07-28,C10473,P20075,9,64.53,0.05,Southwest,CO,In-Store
O301543,2025-08-14,2025-08-19,C10322,P20131,5,412.4,0.15,Northeast,CT,Online
O301544,2025-02-12,2025-02-14,C10465,P20148,1,303.92,0.0,Northeast,NY,In-Store
O301545,2025-08-19,2025-08-20,C10049,P20121,9,35.72,0.0,Midwest,MI,Online
O301546,2025-03-04,2025-03-06,C10036,P20185,1,80.57,0.05,West,CA,In-Store
O301547,2025-01-11,2025-01-13,C10441,P20072,9,242.73,0.0,Midwest,OH,Online
O301548,2025-01-29,2025-02-01,C10207,P20185,2,78.1,0.0,Northeast,PA,In-Store
O301549,2023-07-09,2023-07-12,C10311,P20027,3,97.6,0.0,West,NV,Partner
O301550,2023-01-22,2023-01-28,C10226,P20149,1,170.74,0.15,Southwest,AZ,Online
O301551,2023-02-08,2023-02-11,C10380,P20133,8,586.97,0.0,South,FL,Online
O301552,2025-08-08,2025-08-11,C10463,P20166,1,136.24,0.15,Southwest,AZ,In-Store
O301553,2023-01-31,2023-02-04,C10196,P20033,9,513.97,0.05,Southwest,AZ,Online
O301554,2025-04-30,2025-05-03,C10439,P20133,4,530.52,0.0,West,CA,In-Store
O301555,2023-07-15,2023-07-21,C10306,P20104,7,494.15,0.1,Northeast,NJ,Online
O301556,2023-12-24,2023-12-31,C10336,P20080,7,141.99,0.0,Midwest,OH,In-Store
O301557,2024-11-27,2024-11-28,C10076,P20111,3,173.42,0.0,West,WA,In-Store
O301558,2023-09-01,2023-09-02,C10482,P20122,5,314.02,0.05,Southwest,CO,Online
O301559,2024-01-03,2024-01-09,C10251,P20155,9,455.46,0.1,Northeast,PA,Online
O301560,2025-05-05,2025-05-10,C10413,P20170,6,240.46,0.2,West,CA,In-Store
O301561,2025-03-18,2025-03-19,C10298,P20167,2,199.3,0.0,Midwest,OH,Partner
O301562,2025-11-17,2025-11-21,C10360,P20103,10,622.06,0.05,Northeast,NJ,Online
O301563,2023-12-02,2023-12-04,C10194,P20040,10,266.26,0.0,Midwest,IL,Online
O301564,2023-06-11,2023-06-12,C10225,P20161,5,617.0,0.0,West,OR,Online
O301565,2023-09-08,2023-09-13,C10008,P20015,10,183.67,0.05,South,NC,Online
O301566,2024-12-25,2024-12-26,C10426,P20124,7,347.57,0.1,South,TN,Online
O301567,2024-01-24,2024-01-31,C10324,P20127,10,164.56,0.0,Southwest,AZ,Online
O301568,2023-08-07,2023-08-12,C10252,P20126,7,147.56,0.05,South,FL,Online
O301569,2025-04-12,2025-04-16,C10130,P20131,1,372.68,0.05,Northeast,MA,Online
O301570,2025-11-01,2025-11-04,C10461,P20158,2,388.86,0.1,Southwest,CO,In-Store
O301571,2024-11-26,2024-11-27,C10161,P20028,3,484.26,0.0,South,FL,Partner
O301572,2024-03-01,2024-03-02,C10475,P20120,8,288.51,0.0,West,OR,Online
O301573,2024-10-26,2024-10-28,C10289,P20163,8,244.5,0.0,Northeast,MA,In-Store
O301574,2025-06-15,2025-06-20,C10252,P20026,2,318.77,0.1,South,FL,Online
O301575,2023-08-16,2023-08-19,C10355,P20012,6,278.46,0.0,South,TN,Online
O301576,2025-04-27,2025-05-04,C10379,P20030,6,161.72,0.1,West,OR,Online
O301577,2025-12-26,2025-12-28,C10238,P20198,6,373.57,0.0,Southwest,CO,Online
O301578,2025-10-29,2025-10-30,C10492,P20008,3,165.21,0.15,Northeast,PA,In-Store
O301579,2023-09-09,2023-09-10,C10340,P20142,6,439.97,0.0,Southwest,CO,Online
O301580,2023-01-25,2023-01-27,C10447,P20079,8,225.46,0.05,Southwest,CO,Partner
O301581,2023-11-24,2023-11-27,C10309,P20193,8,423.78,0.0,West,NV,Online
O301582,2025-01-22,2025-01-25,C10078,P20153,4,23.03,0.0,West,NV,In-Store
O301583,2023-01-26,2023-02-01,C10309,P20042,9,478.48,0.1,West,NV,In-Store
O301584,2025-11-09,2025-11-14,C10238,P20009,10,362.31,0.0,Southwest,CO,In-Store
O301585,2025-05-29,2025-05-30,C10420,P20073,1,799.2,0.05,Midwest,IL,In-Store
O301586,2025-04-24,2025-04-27,C10178,P20083,7,166.9,0.15,Southwest,AZ,In-Store
O301587,2024-01-30,2024-01-31,C10404,P20124,3,349.86,0.1,Southwest,UT,Online
O301588,2025-09-11,2025-09-12,C10332,P20114,10,27.52,0.0,Southwest,UT,Partner
O301589,2024-12-23,2024-12-25,C10435,P20086,10,503.48,0.0,Northeast,CT,Partner
O301590,2024-12-13,2024-12-20,C10068,P20141,7,425.34,0.0,Northeast,NY,Online
O301591,2025-10-24,2025-10-29,C10390,P20037,4,638.68,0.15,Midwest,IN,Partner
O301592,2024-11-02,2024-11-06,C10068,P20006,2,606.17,0.0,Northeast,NY,Online
O301593,2025-11-20,2025-11-23,C10410,P20078,7,393.18,0.0,Southwest,AZ,Online
O301594,2025-06-22,2025-06-27,C10493,P20048,5,222.48,0.15,Midwest,MI,Partner
O301595,2024-03-14,2024-03-17,C10316,P20105,7,461.89,0.0,Midwest,WI,Online
O301596,2025-09-21,2025-09-26,C10499,P20132,1,343.59,0.0,South,NC,Online
O301597,2025-02-18,2025-02-25,C10066,P20184,3,85.09,0.2,West,CA,Online
O301598,2024-08-22,2024-08-27,C10225,P20040,8,254.34,0.0,West,OR,In-Store
O301599,2025-06-25,2025-06-29,C10174,P20145,4,336.66,0.05,South,TX,Partner
O301600,2024-09-20,2024-09-21,C10350,P20069,8,760.07,0.1,Northeast,MA,Online
O301601,2025-06-03,2025-06-08,C10126,P20045,7,23.69,0.15,South,FL,In-Store
O301602,2025-04-22,2025-04-27,C10061,P20097,8,315.91,0.05,Midwest,IN,Online
O301603,2024-03-17,2024-03-19,C10095,P20116,2,674.4,0.0,Northeast,PA,Partner
